slug,vehicle_no,loading_out_time,unloading_in_time,origin,destination,consigner_code
CTT4PV00,MH46BM0639,2020-08-07 19:53:17,2020-08-08 07:57:34,KHAPOLI,PUNE (CHAKAN),BHUSHAN
CTE5PV00,UP17T7366,2020-07-22 16:21:12,2020-07-29 10:39:32,MERAMANDALI,JODHPUR,BHUSHAN
CTI5PV00,OD04M0821,2020-07-26 05:58:08,2020-07-30 09:48:04,MERAMANDALI,NELLORE,BHUSHAN
CTM5PV00,UP17T7367,2020-08-07 03:36:46,2020-08-11 05:56:34,SAHIBABAD,HOWRAH,BHUSHAN
CTH6PV00,HR38W4668,2020-08-07 01:41:29,2020-08-07 09:49:36,SAHIBABAD,JHAJJAR,BHUSHAN
CTM7PV00,OD04K3773,2020-07-24 20:43:24,2020-07-29 08:31:24,MERAMANDALI,KHOPOLI,BHUSHAN
CTRCPV00,OD33T2949,2020-07-31 14:58:46,2020-07-31 19:53:31,MERAMANDALI,BHUBANESHWAR,BHUSHAN
CTUCPV00,OD33T6049,2020-07-26 12:49:55,2020-07-27 00:09:15,MERAMANDALI,PAR,BHUSHAN
CT5DPV00,MH43BP5687,2020-07-28 12:47:19,2020-08-02 08:38:00,MERAMANDALI,TALOJA,BHUSHAN
CTKDPV00,RJ09GB5898,2020-08-08 09:26:28,2020-08-11 22:11:36,MERAMANDALI,FARIDABAD,BHUSHAN
CTNGPV00,HR38S5706,2020-08-06 21:11:58,2020-08-07 11:45:15,SAHIBABAD,DERABASSI,BHUSHAN
CTYJPV00,UP11AT2033,2020-08-07 15:01:06,2020-08-07 23:01:05,SAHIBABAD,ROORKEE,BHUSHAN
CTPOPV00,HR38W5054,2020-08-07 04:14:14,2020-08-07 04:59:15,SAHIBABAD,PALWAL,BHUSHAN
CTCPPV00,HR55V4974,2020-08-07 11:09:07,2020-08-07 11:58:47,SAHIBABAD,GAUTAMBUDHA NAGAR,BHUSHAN
CT7SPV00,HR38R7507,2020-08-07 02:19:34,2020-08-07 02:43:00,SAHIBABAD,NOIDA,BHUSHAN
CTZSPV00,MH46F4737,2020-08-07 12:42:59,2020-08-08 06:51:37,KHAPOLI,PUNE,BHUSHAN
CT8TPV00,OD04K3098,2020-08-06 23:57:24,2020-08-10 20:46:50,MERAMANDALI,HOSUR,BHUSHAN
CTLTPV00,MH46F4737,2020-08-07 12:42:59,2020-08-08 06:51:37,KHAPOLI,PUNE,BHUSHAN
CTNTPV00,HR38X9118,2020-08-07 08:42:25,2020-08-07 09:28:59,SAHIBABAD,GAUTAMBUDHA NAGAR,BHUSHAN
CTXTPV00,UP17AT1751,2020-08-07 23:55:45,2020-08-08 04:43:49,SAHIBABAD,ROORKEE,BHUSHAN
CTHXPV00,RJ19GE4885,2020-08-07 10:24:37,2020-08-11 00:49:40,MERAMANDALI,KHOPOLI,BHUSHAN
CT7YPV00,RJ19GC3699,2020-08-07 08:18:15,2020-08-12 08:31:37,MERAMANDALI,KHOPOLI,BHUSHAN
CTN2QV00,OD14N3549,2020-08-07 20:07:18,2020-08-08 09:43:28,MERAMANDALI,BHUBANESWAR,BHUSHAN
CTO2QV00,NL01Q7959,2020-08-07 17:04:36,2020-08-12 10:33:27,MERAMANDALI,COIMBATORE,BHUSHAN
CTT3QV00,RJ18GB4064,2020-08-07 18:11:38,2020-08-11 12:28:14,MERAMANDALI,FARIDABAD,BHUSHAN
CT57QV00,RJ19GG0019,2020-08-07 19:40:15,2020-08-09 10:14:49,KHAPOLI,KUTCH,BHUSHAN
CTK8QV00,UP12T9281,2020-08-08 05:15:33,2020-08-08 11:43:21,SAHIBABAD,SAHARANPUR,BHUSHAN
CT0EQV00,HR38X6038,2020-08-07 15:47:27,2020-08-09 10:40:34,SAHIBABAD,UDAIPUR,BHUSHAN
CTHFQV00,HR38U3125,2020-08-08 02:53:06,2020-08-09 09:22:27,SAHIBABAD,LUCKNOW,BHUSHAN
CTWHQV00,HR38AA8888,2020-08-07 23:16:02,2020-08-08 18:42:32,SAHIBABAD,FARIDABAD,BHUSHAN
CTJJQV00,RJ04GB1737,2020-08-07 21:23:54,2020-08-11 19:23:12,MERAMANDALI,BHACHAU,BHUSHAN
CT3RQV00,UP70GT9545,2020-08-08 03:08:17,2020-08-11 08:58:41,SAHIBABAD,Varanasi,BHUSHAN
CTGUQV00,HR55M4216,2020-08-08 00:05:34,2020-08-08 05:40:44,SAHIBABAD,NOIDA,BHUSHAN
CTK1RV00,HR38U8115,2020-08-08 22:19:32,2020-08-10 08:01:59,SAHIBABAD,Kanpur,BHUSHAN
CTS5RV00,MH06AC9684,2020-08-09 20:03:23,2020-08-10 21:39:56,KHAPOLI,JNP,BHUSHAN
CTT6RV00,MH46BB6609,2020-08-08 07:24:41,2020-08-08 08:44:11,KHAPOLI,PUNE BHOSARI,BHUSHAN
CT09RV00,MH06AC8266,2020-08-07 18:01:27,2020-08-10 11:01:43,KHAPOLI,JNP,BHUSHAN
CTGHRV00,HR38Z7272,2020-08-07 19:03:20,2020-08-07 19:09:25,PILAKHAWA,FARIDABAD,BHUSHAN
CTRHRV00,MH46BB6609,2020-08-08 07:24:41,2020-08-08 08:44:11,KHAPOLI,PUNE BHOSARI,BHUSHAN
CT1IRV00,MH46BM2816,2020-08-07 22:16:48,2020-08-08 09:42:56,KHAPOLI,KARAD,BHUSHAN
CTVIRV00,RJ40GA0609,2020-08-08 09:25:43,2020-08-11 09:07:05,MERAMANDALI,SECUNDERABAD,BHUSHAN
CT6JRV00,UP71AT1338,2020-08-08 00:00:59,2020-08-08 12:46:12,SAHIBABAD,ROHTAK,BHUSHAN
CTGJRV00,HR38R1251,2020-08-07 19:52:25,2020-08-07 20:54:44,PILAKHAWA,SAHIBABAD,BHUSHAN
CTJJRV00,HR38R1073,2020-08-07 19:17:53,2020-08-07 21:06:34,PILAKHAWA,SAHIBABAD,BHUSHAN
CT2LRV00,OD19N9649,2020-08-08 17:39:16,2020-08-09 06:36:42,MERAMANDALI,PAR,BHUSHAN
CT4LRV00,RJ04GB9732,2020-08-08 09:03:22,2020-08-12 05:44:42,MERAMANDALI,TALOJA,BHUSHAN
CTLLRV00,HR38W9800,2020-08-08 00:41:35,2020-08-09 18:16:44,SAHIBABAD,Kanpur,BHUSHAN
CTXQRV00,GJ08AU4527,2020-08-08 09:02:26,2020-08-12 07:29:40,MERAMANDALI,KHOPOLI,BHUSHAN
CTOWRV00,HR38R1239,2020-08-07 23:19:50,2020-08-08 00:02:36,PILAKHAWA,SAHIBABAD,BHUSHAN
CTBZRV00,HR38W0602,2020-08-08 00:44:37,2020-08-08 00:56:07,PILAKHAWA,SONEPAT KUNDLI,BHUSHAN
CTFZRV00,UP22AT2227,2020-08-08 12:49:53,2020-08-08 23:23:03,SAHIBABAD,RUDRAPUR,BHUSHAN
CT10SV00,CG07BG2041,2020-08-09 01:41:10,2020-08-10 09:42:48,MERAMANDALI,RAIPUR,BHUSHAN
CTX0SV00,HR38V0441,2020-08-08 18:00:18,2020-08-08 19:31:18,PILAKHAWA,SAHIBABAD,BHUSHAN
CTP1SV00,RJ04GB0933,2020-08-08 08:27:33,2020-08-11 18:36:59,MERAMANDALI,TALOJA,BHUSHAN
CTN3SV00,HR38T9253,2020-08-08 09:26:32,2020-08-08 16:08:10,PILAKHAWA,SAHIBABAD,BHUSHAN
CT35SV00,RJ02GB2164,2020-08-08 11:21:03,2020-08-11 09:56:36,MERAMANDALI,HYDERABAD,BHUSHAN
CTB5SV00,OD19P2549,2020-08-08 17:32:35,2020-08-09 06:36:44,MERAMANDALI,PAR,BHUSHAN
CTE5SV00,RJ02GB2799,2020-08-08 12:52:40,2020-08-11 09:56:39,MERAMANDALI,HYDERABAD,BHUSHAN
CTP5SV00,OD33S7349,2020-08-08 16:07:57,2020-08-09 06:22:07,MERAMANDALI,KHURDA,BHUSHAN
CTS5SV00,OD19N9349,2020-08-08 17:53:46,2020-08-09 08:00:01,MERAMANDALI,PAR,BHUSHAN
CTT5SV00,OD14K5349,2020-08-08 18:07:55,2020-08-09 08:07:58,MERAMANDALI,PAR,BHUSHAN
CTV5SV00,OD19P2749,2020-08-08 18:14:35,2020-08-09 06:36:06,MERAMANDALI,PAR,BHUSHAN
CTW5SV00,OD19P2649,2020-08-08 17:46:51,2020-08-09 06:36:12,MERAMANDALI,PAR,BHUSHAN
CTY5SV00,OD19P7449,2020-08-08 17:46:30,2020-08-09 06:57:35,MERAMANDALI,PAR,BHUSHAN
CT86SV00,OD33S5149,2020-08-08 17:46:15,2020-08-09 08:42:11,MERAMANDALI,PAR,BHUSHAN
CTL6SV00,OD04M7217,2020-08-09 03:20:38,2020-08-09 17:48:27,MERAMANDALI,PAR,BHUSHAN
CTNASV00,GJ08AU4527,2020-08-08 09:02:26,2020-08-12 07:29:40,MERAMANDALI,KHOPOLI,BHUSHAN
CT8BSV00,MH12NX3166,2020-08-09 03:10:04,2020-08-11 07:29:27,KHAPOLI,SECUNDERABAD,BHUSHAN
CTXBSV00,NL01K1589,2020-08-08 20:55:37,2020-08-12 11:14:58,MERAMANDALI,Tiruvallur,BHUSHAN
CT3FSV00,HR38R1073,2020-08-08 10:09:27,2020-08-08 11:12:57,PILAKHAWA,SAHIBABAD,BHUSHAN
CTEFSV00,HR38V1533,2020-08-08 10:10:53,2020-08-08 10:59:13,PILAKHAWA,SAHIBABAD,BHUSHAN
CTKFSV00,HR38U8157,2020-08-08 10:16:54,2020-08-08 11:10:34,PILAKHAWA,SAHIBABAD,BHUSHAN
CTNFSV00,HR38V0445,2020-08-08 10:04:21,2020-08-08 11:07:21,PILAKHAWA,SAHIBABAD,BHUSHAN
CTNKSV00,PB11AT8465,2020-08-08 21:02:56,2020-08-10 03:29:22,SAHIBABAD,BAROTIWALA,BHUSHAN
CTGMSV00,MH48AY6017,2020-08-09 11:58:28,2020-08-10 09:26:16,KHAPOLI,BHIWANDI,BHUSHAN
CTYOSV00,HR38X2421,2020-08-08 20:46:32,2020-08-09 11:26:38,SAHIBABAD,NOIDA,BHUSHAN
CTIQSV00,OD19P2117,2020-08-09 03:20:35,2020-08-09 17:48:43,MERAMANDALI,PAR,BHUSHAN
CTWWSV00,HR38X6659,2020-08-08 13:06:47,2020-08-09 13:14:06,SAHIBABAD,roorkee,BHUSHAN
CTH2TV00,HR38S6583,2020-08-09 12:13:25,2020-08-10 13:04:46,SAHIBABAD,Jodhpur,BHUSHAN
CTECTV00,HR38X2065,2020-08-08 19:54:06,2020-08-08 20:49:36,PILAKHAWA,SAHIBABAD,BHUSHAN
CTHCTV00,HR38W5237,2020-08-08 20:37:34,2020-08-08 21:22:36,PILAKHAWA,SAHIBABAD,BHUSHAN
CTVETV00,HR38W9973,2020-08-08 17:31:43,2020-08-08 23:16:37,PILAKHAWA,SAHIBABAD,BHUSHAN
CTSFTV00,HR38S5703,2020-08-08 20:40:37,2020-08-08 21:52:38,PILAKHAWA,SAHIBABAD,BHUSHAN
CTHGTV00,HR38T8255,2020-08-08 17:46:01,2020-08-08 21:25:27,PILAKHAWA,SAHIBABAD,BHUSHAN
CTPHTV00,RJ19GF7343,2020-08-09 09:25:14,2020-08-11 09:30:12,MERAMANDALI,NAGPUR MAUZA,BHUSHAN
CTDOTV00,MH40BG2113,2020-08-09 20:22:38,2020-08-11 09:48:42,MERAMANDALI,RAIPUR,BHUSHAN
CTFRTV00,HR38U0105,2020-08-08 20:06:53,2020-08-08 21:09:47,PILAKHAWA,SAHIBABAD,BHUSHAN
CTGRTV00,HR38V3344,2020-08-08 20:06:14,2020-08-08 21:09:02,PILAKHAWA,SAHIBABAD,BHUSHAN
CTNRTV00,RJ39GA2436,2020-08-09 18:09:24,2020-08-11 10:45:01,MERAMANDALI,NAGPUR,BHUSHAN
CTQRTV00,RJ04GB2090,2020-08-09 16:21:21,2020-08-11 07:45:00,MERAMANDALI,NAGPUR,BHUSHAN
CTXSTV00,CG07AX9178,2020-08-09 17:26:10,2020-08-11 09:53:10,MERAMANDALI,RAIPUR,BHUSHAN
CTPTTV00,HR38S5704,2020-08-08 21:09:25,2020-08-08 22:07:32,PILAKHAWA,SAHIBABAD,BHUSHAN
CTUTTV00,HR38V3065,2020-08-09 01:36:46,2020-08-09 01:49:47,PILAKHAWA,FARIDABAD,BHUSHAN
CTNYTV00,MH04GR8233,2020-08-11 08:18:20,2020-08-11 16:42:20,KHAPOLI,NASHIK AMBAD,BHUSHAN
CTY1UV00,OR14Y5549,2020-08-09 15:27:06,2020-08-10 00:05:52,MERAMANDALI,PAR,BHUSHAN
CT42UV00,UP17AT1751,2020-08-09 13:15:57,2020-08-10 01:52:07,SAHIBABAD,ROORKEE,BHUSHAN
CTS4UV00,MH43BG8257,2020-08-10 12:21:23,2020-08-10 19:33:18,KHAPOLI,JNP,BHUSHAN
CTQ5UV00,MH46AF9278,2020-08-10 04:07:05,2020-08-10 19:30:27,KHAPOLI,JNP,BHUSHAN
CTT5UV00,MH46AF2348,2020-08-10 04:17:24,2020-08-10 19:29:57,KHAPOLI,JNP,BHUSHAN
CTK8UV00,OD14H6549,2020-08-09 17:34:42,2020-08-10 07:06:42,MERAMANDALI,PAR,BHUSHAN
CTRGUV00,RJ19GB8188,2020-08-09 09:26:20,2020-08-11 13:21:03,MERAMANDALI,NAGPUR,BHUSHAN
CT7WUV00,RJ04GB5205,2020-08-09 13:14:43,2020-08-12 00:13:44,MERAMANDALI,BHOPAL,BHUSHAN
CTT1VV00,UP14GT9115,2020-08-10 01:09:35,2020-08-10 08:15:44,SAHIBABAD,NEEMRANA,BHUSHAN
CT6EVV00,UP21CN5129,2020-08-10 15:58:17,2020-08-11 02:09:13,SAHIBABAD,ROORKEE,BHUSHAN
CTJJVV00,HR38V5272,2020-08-09 21:04:40,2020-08-09 21:46:52,PILAKHAWA,SAHIBABAD,BHUSHAN
CTFLVV00,OD14N4349,2020-08-10 08:02:45,2020-08-10 15:51:37,MERAMANDALI,PAR,BHUSHAN
CT1PVV00,MH46AF3230,2020-08-11 06:40:40,2020-08-11 22:46:41,KHAPOLI,HUBBALLI,BHUSHAN
CTWPVV00,MH06AQ4796,2020-08-11 17:07:19,2020-08-12 11:31:26,KHAPOLI,JNP,BHUSHAN
CT1QVV00,OD04N3154,2020-08-10 20:03:39,2020-08-11 10:59:46,MERAMANDALI,PAR,BHUSHAN
CTYQVV00,OR04P2851,2020-08-10 08:02:33,2020-08-10 16:22:08,MERAMANDALI,PAR,BHUSHAN
CTDRVV00,NL01AB0794,2020-08-10 20:17:18,2020-08-11 06:54:20,MERAMANDALI,PAR,BHUSHAN
CTERVV00,HR38U7300,2020-08-10 15:50:32,2020-08-11 03:46:19,SAHIBABAD,MOHALI,BHUSHAN
CTFRVV00,MH46AF0639,2020-08-10 21:54:03,2020-08-11 17:02:18,KHAPOLI,JNP,BHUSHAN
CTQRVV00,NL01AD0154,2020-08-10 17:50:52,2020-08-11 06:47:20,MERAMANDALI,PAR,BHUSHAN
CTMSVV00,OD33AA0349,2020-08-10 14:13:04,2020-08-11 08:32:21,MERAMANDALI,PAR,BHUSHAN
CTNSVV00,OD19P7549,2020-08-10 17:20:38,2020-08-11 08:32:57,MERAMANDALI,PAR,BHUSHAN
CT5UVV00,OR15P7029,2020-08-10 12:47:37,2020-08-11 08:03:20,MERAMANDALI,PAR,BHUSHAN
CTWVVV00,OD14Q5249,2020-08-10 20:10:46,2020-08-11 09:14:54,MERAMANDALI,PAR,BHUSHAN
CTXVVV00,OD33S5149,2020-08-10 12:21:47,2020-08-11 06:47:15,MERAMANDALI,PAR,BHUSHAN
CTYVVV00,OD14K5349,2020-08-10 17:43:39,2020-08-11 06:54:18,MERAMANDALI,PAR,BHUSHAN
CTZVVV00,OD33S7249,2020-08-10 17:50:38,2020-08-11 09:28:16,MERAMANDALI,PAR,BHUSHAN
CT8XVV00,OD19P2549,2020-08-10 16:53:59,2020-08-11 06:33:06,MERAMANDALI,PAR,BHUSHAN
CTAXVV00,OD19P2649,2020-08-10 16:40:19,2020-08-11 06:33:53,MERAMANDALI,PAR,BHUSHAN
CTCXVV00,OD14N3649,2020-08-10 17:43:53,2020-08-11 06:26:52,MERAMANDALI,PAR,BHUSHAN
CTHXVV00,OD33AA0249,2020-08-10 18:04:20,2020-08-11 08:39:46,MERAMANDALI,PAR,BHUSHAN
CT1ZVV00,OD33X2849,2020-08-10 17:56:10,2020-08-11 06:47:47,MERAMANDALI,PAR,BHUSHAN
CTW0WV00,OD19N9349,2020-08-10 16:47:41,2020-08-11 06:47:55,MERAMANDALI,PAR,BHUSHAN
CTOAWV00,MH46F4737,2020-08-11 18:17:11,2020-08-12 06:32:16,KHAPOLI,PUNE,BHUSHAN
CTBEWV00,UP14HT1775,2020-08-10 14:45:11,2020-08-11 05:48:41,SAHIBABAD,Bawal,BHUSHAN
CTHFWV00,HR38V3353,2020-08-11 00:16:24,2020-08-11 05:52:18,SAHIBABAD,RUDRAPUR,BHUSHAN
CTIFWV00,UP14FT7450,2020-08-10 22:51:45,2020-08-11 05:06:40,SAHIBABAD,NOIDA,BHUSHAN
CTGHWV00,MH15BJ4686,2020-08-12 04:44:04,2020-08-12 17:46:32,KHAPOLI,JNP,BHUSHAN
CT6IWV00,MH15BJ8696,2020-08-10 14:39:27,2020-08-12 20:20:24,KHAPOLI,JNP,BHUSHAN
CTUIWV00,HR38U8111,2020-08-10 22:36:32,2020-08-11 11:01:24,SAHIBABAD,NEEMRANA,BHUSHAN
CTUTWV00,UP71AT0923,2020-08-11 20:52:30,2020-08-12 02:30:33,SAHIBABAD,JHAJJAR,BHUSHAN
CTFVWV00,MH48AY7660,2020-08-11 03:23:39,2020-08-11 09:26:20,KHAPOLI,PALGHAR,BHUSHAN
CTPVWV00,MH46BM2793,2020-08-11 04:06:25,2020-08-11 06:45:37,KHAPOLI,PUNE,BHUSHAN
CTFXWV00,OD19J1899,2020-08-11 07:43:03,2020-08-11 17:45:53,MERAMANDALI,PAR,BHUSHAN
CTQ6XV00,OD04N3354,2020-08-11 14:01:20,2020-08-12 09:37:38,MERAMANDALI,PAR,BHUSHAN
CTX2YV00,OD14N4049,2020-08-11 14:08:15,2020-08-12 06:07:43,MERAMANDALI,PAR,BHUSHAN
CT23YV00,OD14L5149,2020-08-11 14:15:48,2020-08-12 06:07:22,MERAMANDALI,PAR,BHUSHAN
CT33YV00,OD14P1149,2020-08-11 14:07:59,2020-08-12 06:07:26,MERAMANDALI,PAR,BHUSHAN
CTPX0W00,HR38X0506,2020-08-11 12:19:20,2020-08-11 21:35:38,SAHIBABAD,RUDRAPUR,BHUSHAN
CTAZ0W00,OD19P7349,2020-08-11 14:08:06,2020-08-12 06:28:08,MERAMANDALI,PAR,BHUSHAN
CTBZ0W00,OD14C5449,2020-08-11 14:01:12,2020-08-12 06:28:13,MERAMANDALI,PAR,BHUSHAN
CTGA1W00,OD33S0749,2020-08-12 00:52:49,2020-08-12 16:02:54,MERAMANDALI,BHUBANESWAR,BHUSHAN
CTTS1W00,HR55X8106,2020-08-11 15:19:34,2020-08-11 20:44:12,SAHIBABAD,JHAJJAR,BHUSHAN
CTBW1W00,HR38AA0793,2020-08-11 20:51:44,2020-08-12 02:21:44,SAHIBABAD,JHAJJAR,BHUSHAN
CT112W00,UP11AT2033,2020-08-12 04:53:48,2020-08-12 09:21:41,SAHIBABAD,BHAGWANPUR,BHUSHAN
CTF12W00,MH04JK9133,2020-08-12 01:48:36,2020-08-12 09:44:27,KHAPOLI,MALEGOAN MIDC NASHIK,BHUSHAN
CTU82W00,UP14HT1775,2020-08-12 01:18:22,2020-08-12 03:51:32,SAHIBABAD,REWARI,BHUSHAN
CTV82W00,HR55AF7508,2020-08-11 18:00:35,2020-08-11 21:24:54,SAHIBABAD,JHAJJAR,BHUSHAN
